city,date,year,quarter,property_type,price_m2,avg_price_m2,med_price_m2,p75_price_m2,p25_price_m2
Lübeck,2011-10-01,2011,4,apartment,1900.0,,,,
Lübeck,2012-01-01,2012,1,apartment,1700.0,6.38,6.15,7.0,5.5
Lübeck,2012-01-01,2012,1,apartment,1700.0,6.69,6.57,7.67,5.51
Lübeck,2012-01-01,2012,1,apartment,1700.0,6.47,6.36,7.2,5.5
Lübeck,2012-01-01,2012,1,apartment,1700.0,6.51,6.36,7.29,5.51
Lübeck,2012-04-01,2012,2,apartment,1800.0,6.7,6.5,7.5,5.7
Lübeck,2012-04-01,2012,2,apartment,1800.0,6.57,6.46,7.33,5.63
Lübeck,2012-04-01,2012,2,apartment,1800.0,6.59,6.49,7.42,5.6000000000000005
Lübeck,2012-04-01,2012,2,apartment,1800.0,6.62,6.5,7.42,5.63
Lübeck,2012-07-01,2012,3,apartment,1800.0,6.51,6.37,7.13,5.63
Lübeck,2012-07-01,2012,3,apartment,1800.0,6.61,6.3500000000000005,7.45,5.6000000000000005
Lübeck,2012-07-01,2012,3,apartment,1800.0,6.640000000000001,6.45,7.49,5.61
Lübeck,2012-07-01,2012,3,apartment,1800.0,6.57,6.4,7.25,5.62
Lübeck,2012-10-01,2012,4,apartment,1900.0,6.45,6.26,7.16,5.51
Lübeck,2012-10-01,2012,4,apartment,1900.0,6.69,6.5,7.45,5.7
Lübeck,2012-10-01,2012,4,apartment,1900.0,6.75,6.640000000000001,7.67,5.63
Lübeck,2012-10-01,2012,4,apartment,1900.0,6.61,6.43,7.390000000000001,5.61
Lübeck,2013-01-01,2013,1,apartment,1800.0,6.74,6.58,7.61,5.63
Lübeck,2013-01-01,2013,1,apartment,1800.0,6.7,6.5,7.58,5.71
Lübeck,2013-01-01,2013,1,apartment,1800.0,6.7700000000000005,6.59,7.51,5.79
Lübeck,2013-01-01,2013,1,apartment,1800.0,6.74,6.54,7.54,5.72
Lübeck,2013-04-01,2013,2,apartment,1800.0,6.7700000000000005,6.7,7.69,5.64
Lübeck,2013-04-01,2013,2,apartment,1800.0,6.67,6.47,7.5,5.7
Lübeck,2013-04-01,2013,2,apartment,1800.0,6.5600000000000005,6.53,7.36,5.5600000000000005
Lübeck,2013-04-01,2013,2,apartment,1800.0,6.68,6.55,7.5,5.63
Lübeck,2013-07-01,2013,3,apartment,1700.0,6.46,6.15,7.11,5.54
Lübeck,2013-07-01,2013,3,apartment,1700.0,6.6000000000000005,6.43,7.4,5.5
Lübeck,2013-07-01,2013,3,apartment,1700.0,6.62,6.49,7.43,5.57
Lübeck,2013-07-01,2013,3,apartment,1700.0,6.55,6.32,7.2700000000000005,5.5200000000000005
Lübeck,2013-10-01,2013,4,apartment,1800.0,6.55,6.61,7.22,5.54
Lübeck,2013-10-01,2013,4,apartment,1800.0,6.72,6.5,7.65,5.8
Lübeck,2013-10-01,2013,4,apartment,1800.0,6.83,6.71,7.82,5.92
Lübeck,2013-10-01,2013,4,apartment,1800.0,6.7,6.62,7.5,5.75
Lübeck,2014-01-01,2014,1,apartment,1700.0,6.94,6.8,7.890000000000001,5.87
Lübeck,2014-01-01,2014,1,apartment,1700.0,6.8100000000000005,6.67,7.5,5.83
Lübeck,2014-01-01,2014,1,apartment,1700.0,6.97,6.75,7.99,5.9
Lübeck,2014-01-01,2014,1,apartment,1700.0,6.9,6.75,7.8100000000000005,5.87
Lübeck,2014-04-01,2014,2,apartment,1800.0,6.88,6.79,7.57,5.84
Lübeck,2014-04-01,2014,2,apartment,1800.0,6.86,6.71,7.54,5.88
Lübeck,2014-04-01,2014,2,apartment,1800.0,7.03,6.88,7.88,6.0
Lübeck,2014-04-01,2014,2,apartment,1800.0,6.92,6.79,7.74,5.93
Lübeck,2014-07-01,2014,3,apartment,2000.0,6.92,6.7700000000000005,7.8,5.93
Lübeck,2014-07-01,2014,3,apartment,2000.0,6.8500000000000005,6.67,7.61,5.94
Lübeck,2014-07-01,2014,3,apartment,2000.0,6.98,6.7700000000000005,7.8,5.98
Lübeck,2014-07-01,2014,3,apartment,2000.0,6.91,6.74,7.73,5.94
Lübeck,2014-10-01,2014,4,apartment,2000.0,7.01,6.99,7.95,6.0
Lübeck,2014-10-01,2014,4,apartment,2000.0,7.1000000000000005,6.96,8.0,6.24
Lübeck,2014-10-01,2014,4,apartment,2000.0,7.26,7.09,8.28,6.1000000000000005
Lübeck,2014-10-01,2014,4,apartment,2000.0,7.1000000000000005,7.0,8.0,6.07
Lübeck,2015-01-01,2015,1,apartment,1900.0,7.05,6.83,7.97,6.04
Lübeck,2015-01-01,2015,1,apartment,1900.0,7.13,6.94,7.92,6.23
Lübeck,2015-01-01,2015,1,apartment,1900.0,7.15,6.95,7.88,6.140000000000001
Lübeck,2015-01-01,2015,1,apartment,1900.0,7.11,6.9,7.9,6.11
Lübeck,2015-04-01,2015,2,apartment,2000.0,7.15,6.82,8.02,6.0
Lübeck,2015-04-01,2015,2,apartment,2000.0,7.23,6.97,8.040000000000001,6.2700000000000005
Lübeck,2015-04-01,2015,2,apartment,2000.0,6.98,6.82,8.0,6.0
Lübeck,2015-04-01,2015,2,apartment,2000.0,7.11,6.87,8.0,6.03
Lübeck,2015-07-01,2015,3,apartment,2100.0,7.1000000000000005,6.99,7.78,6.13
Lübeck,2015-07-01,2015,3,apartment,2100.0,7.0200000000000005,6.9,7.67,6.1000000000000005
Lübeck,2015-07-01,2015,3,apartment,2100.0,7.18,6.86,8.08,6.1000000000000005
Lübeck,2015-07-01,2015,3,apartment,2100.0,7.1000000000000005,6.9,7.890000000000001,6.1000000000000005
Lübeck,2015-10-01,2015,4,apartment,2500.0,7.18,7.0,8.17,6.07
Lübeck,2015-10-01,2015,4,apartment,2500.0,7.22,7.05,8.01,6.24
Lübeck,2015-10-01,2015,4,apartment,2500.0,7.34,7.3500000000000005,8.24,6.33
Lübeck,2015-10-01,2015,4,apartment,2500.0,7.24,7.12,8.13,6.2
Lübeck,2016-01-01,2016,1,apartment,2100.0,7.3,7.18,8.17,6.25
Lübeck,2016-01-01,2016,1,apartment,2100.0,7.33,7.0600000000000005,8.08,6.33
Lübeck,2016-01-01,2016,1,apartment,2100.0,7.22,7.05,8.06,6.4
Lübeck,2016-01-01,2016,1,apartment,2100.0,7.28,7.1000000000000005,8.120000000000001,6.33
Lübeck,2016-04-01,2016,2,apartment,2600.0,7.37,7.2700000000000005,8.22,6.34
Lübeck,2016-04-01,2016,2,apartment,2600.0,7.5,7.4,8.49,6.5600000000000005
Lübeck,2016-04-01,2016,2,apartment,2600.0,7.44,7.2,8.1,6.42
Lübeck,2016-04-01,2016,2,apartment,2600.0,7.44,7.2700000000000005,8.25,6.48
Lübeck,2016-07-01,2016,3,apartment,3100.0,7.51,7.25,8.33,6.57
Lübeck,2016-07-01,2016,3,apartment,3100.0,7.43,7.2700000000000005,8.25,6.5
Lübeck,2016-07-01,2016,3,apartment,3100.0,7.5,7.390000000000001,8.33,6.59
Lübeck,2016-07-01,2016,3,apartment,3100.0,7.48,7.3,8.33,6.5200000000000005
Lübeck,2016-10-01,2016,4,apartment,3700.0,7.43,7.2,8.290000000000001,6.46
Lübeck,2016-10-01,2016,4,apartment,3700.0,7.53,7.4,8.3,6.68
Lübeck,2016-10-01,2016,4,apartment,3700.0,7.72,7.5,8.74,6.68
Lübeck,2016-10-01,2016,4,apartment,3700.0,7.5600000000000005,7.38,8.46,6.6000000000000005
Lübeck,2017-01-01,2017,1,apartment,4000.0,7.75,7.5,8.58,6.7
Lübeck,2017-01-01,2017,1,apartment,4000.0,7.640000000000001,7.3100000000000005,8.55,6.6000000000000005
Lübeck,2017-01-01,2017,1,apartment,4000.0,7.59,7.29,8.48,6.63
Lübeck,2017-01-01,2017,1,apartment,4000.0,7.66,7.4,8.51,6.67
Lübeck,2017-04-01,2017,2,apartment,3700.0,7.8,7.61,8.5,6.98
Lübeck,2017-04-01,2017,2,apartment,3700.0,7.66,7.63,8.5,6.8100000000000005
Lübeck,2017-04-01,2017,2,apartment,3700.0,7.76,7.51,8.53,6.8
Lübeck,2017-04-01,2017,2,apartment,3700.0,7.74,7.6000000000000005,8.51,6.890000000000001
Lübeck,2017-07-01,2017,3,apartment,3500.0,7.79,7.68,8.6,6.9
Lübeck,2017-07-01,2017,3,apartment,3500.0,7.88,7.66,8.85,6.86
Lübeck,2017-07-01,2017,3,apartment,3500.0,8.01,8.0,9.0,7.0
Lübeck,2017-07-01,2017,3,apartment,3500.0,7.890000000000001,7.8,8.76,6.93
Lübeck,2017-10-01,2017,4,apartment,3400.0,7.96,7.8,8.84,6.82
Lübeck,2017-10-01,2017,4,apartment,3400.0,7.94,7.8100000000000005,8.89,7.05
Lübeck,2017-10-01,2017,4,apartment,3400.0,8.06,8.0,9.0,7.0
Lübeck,2017-10-01,2017,4,apartment,3400.0,7.99,7.8500000000000005,8.9,6.98
Lübeck,2018-01-01,2018,1,apartment,3400.0,7.95,7.8,8.78,6.9
Lübeck,2018-01-01,2018,1,apartment,3400.0,8.03,7.78,9.0,7.0
Lübeck,2018-01-01,2018,1,apartment,3400.0,8.08,8.0,9.0,7.03
Lübeck,2018-01-01,2018,1,apartment,3400.0,8.03,7.86,8.89,7.0
Lübeck,2018-04-01,2018,2,apartment,3500.0,8.08,7.91,9.0,7.0
Lübeck,2018-04-01,2018,2,apartment,3500.0,8.13,8.0,8.93,7.0
Lübeck,2018-04-01,2018,2,apartment,3500.0,8.290000000000001,8.0,9.09,7.3100000000000005
Lübeck,2018-04-01,2018,2,apartment,3500.0,8.17,8.0,9.0,7.05
Lübeck,2018-07-01,2018,3,apartment,3600.0,8.25,8.0,9.0,7.25
Lübeck,2018-07-01,2018,3,apartment,3600.0,8.120000000000001,8.0,8.94,7.140000000000001
Lübeck,2018-07-01,2018,3,apartment,3600.0,8.24,8.03,9.06,7.25
Lübeck,2018-07-01,2018,3,apartment,3600.0,8.2,8.0,9.0,7.2
Lübeck,2018-10-01,2018,4,apartment,3400.0,8.22,8.0,9.120000000000001,7.2
Lübeck,2018-10-01,2018,4,apartment,3400.0,8.36,8.23,9.34,7.25
Lübeck,2018-10-01,2018,4,apartment,3400.0,8.38,8.13,9.23,7.32
Lübeck,2018-10-01,2018,4,apartment,3400.0,8.31,8.1,9.200000000000001,7.24
Lübeck,2019-01-01,2019,1,apartment,3300.0,8.15,8.0,9.0,7.04
Lübeck,2019-01-01,2019,1,apartment,3300.0,8.5,8.26,9.5,7.45
Lübeck,2019-01-01,2019,1,apartment,3300.0,8.31,8.1,9.21,7.43
Lübeck,2019-01-01,2019,1,apartment,3300.0,8.31,8.120000000000001,9.200000000000001,7.2700000000000005
Lübeck,2019-04-01,2019,2,apartment,4000.0,8.6,8.45,9.52,7.55
Lübeck,2019-04-01,2019,2,apartment,4000.0,8.4,8.17,9.23,7.43
Lübeck,2019-04-01,2019,2,apartment,4000.0,8.42,8.290000000000001,9.200000000000001,7.46
Lübeck,2019-04-01,2019,2,apartment,4000.0,8.48,8.33,9.35,7.5
Lübeck,2019-07-01,2019,3,apartment,4000.0,8.63,8.46,9.56,7.5
Lübeck,2019-07-01,2019,3,apartment,4000.0,8.45,8.18,9.38,7.4
Lübeck,2019-07-01,2019,3,apartment,4000.0,8.57,8.45,9.620000000000001,7.3500000000000005
Lübeck,2019-07-01,2019,3,apartment,4000.0,8.55,8.31,9.5,7.4
Lübeck,2019-10-01,2019,4,apartment,3500.0,8.48,8.27,9.52,7.42
Lübeck,2019-10-01,2019,4,apartment,3500.0,8.45,8.2,9.43,7.34
Lübeck,2019-10-01,2019,4,apartment,3500.0,8.65,8.31,9.52,7.4
Lübeck,2019-10-01,2019,4,apartment,3500.0,8.52,8.27,9.5,7.4
Lübeck,2020-01-01,2020,1,apartment,3300.0,8.86,8.55,9.86,7.62
Lübeck,2020-01-01,2020,1,apartment,3300.0,8.75,8.51,9.66,7.71
Lübeck,2020-01-01,2020,1,apartment,3300.0,8.81,8.5,10.0,7.5
Lübeck,2020-01-01,2020,1,apartment,3300.0,8.81,8.52,9.790000000000001,7.59
Lübeck,2020-04-01,2020,2,apartment,3800.0,8.92,8.76,10.0,7.61
Lübeck,2020-04-01,2020,2,apartment,3800.0,8.790000000000001,8.6,9.69,7.63
Lübeck,2020-04-01,2020,2,apartment,3800.0,8.99,8.83,10.0,7.91
Lübeck,2020-04-01,2020,2,apartment,3800.0,8.9,8.67,10.0,7.74
Lübeck,2020-07-01,2020,3,apartment,3800.0,8.9,8.71,10.0,7.8
Lübeck,2020-07-01,2020,3,apartment,3800.0,9.1,8.88,10.0,7.87
Lübeck,2020-07-01,2020,3,apartment,3800.0,9.02,8.86,10.0,7.8
Lübeck,2020-07-01,2020,3,apartment,3800.0,9.0,8.8,10.0,7.82
Lübeck,2020-10-01,2020,4,apartment,3900.0,9.15,9.0,10.14,7.98
Lübeck,2020-10-01,2020,4,apartment,3900.0,9.31,8.9,10.42,7.98
Lübeck,2020-10-01,2020,4,apartment,3900.0,9.41,8.99,10.51,8.040000000000001
Lübeck,2020-10-01,2020,4,apartment,3900.0,9.27,8.98,10.33,8.0
Lübeck,2021-01-01,2021,1,apartment,3900.0,8.99,8.8,9.92,7.91
Lübeck,2021-01-01,2021,1,apartment,3900.0,9.120000000000001,9.0,10.0,7.890000000000001
Lübeck,2021-01-01,2021,1,apartment,3900.0,9.33,9.14,10.31,8.0
Lübeck,2021-01-01,2021,1,apartment,3900.0,9.16,9.0,10.01,7.95
Lübeck,2021-04-01,2021,2,apartment,4300.0,9.450000000000001,9.26,10.5,8.24
Lübeck,2021-04-01,2021,2,apartment,4300.0,9.49,9.05,10.22,8.25
Lübeck,2021-04-01,2021,2,apartment,4300.0,9.28,9.0,10.19,8.0
Lübeck,2021-04-01,2021,2,apartment,4300.0,9.4,9.07,10.32,8.14
Lübeck,2021-07-01,2021,3,apartment,4300.0,9.28,9.18,10.16,8.0
Lübeck,2021-07-01,2021,3,apartment,4300.0,9.44,9.19,10.48,8.1
Lübeck,2021-07-01,2021,3,apartment,4300.0,9.47,9.07,10.370000000000001,8.44
Lübeck,2021-07-01,2021,3,apartment,4300.0,9.4,9.13,10.34,8.11
Lübeck,2021-10-01,2021,4,apartment,4600.0,9.35,9.07,10.3,8.18
Lübeck,2021-10-01,2021,4,apartment,4600.0,9.65,9.56,10.790000000000001,8.33
Lübeck,2021-10-01,2021,4,apartment,4600.0,9.76,9.620000000000001,10.89,8.46
Lübeck,2021-10-01,2021,4,apartment,4600.0,9.57,9.4,10.63,8.27
Lübeck,2022-01-01,2022,1,apartment,5400.0,10.03,9.84,11.18,8.57
Lübeck,2022-01-01,2022,1,apartment,5400.0,9.99,9.63,10.99,8.72
Lübeck,2022-01-01,2022,1,apartment,5400.0,10.01,10.0,10.99,8.69
Lübeck,2022-01-01,2022,1,apartment,5400.0,10.01,9.81,11.01,8.68
Lübeck,2022-04-01,2022,2,apartment,5100.0,10.290000000000001,10.0,11.67,8.91
Lübeck,2022-04-01,2022,2,apartment,5100.0,10.38,10.24,11.68,8.93
Lübeck,2022-04-01,2022,2,apartment,5100.0,10.120000000000001,9.78,11.19,8.700000000000001
Lübeck,2022-04-01,2022,2,apartment,5100.0,10.27,10.0,11.56,8.84
Lübeck,2022-07-01,2022,3,apartment,4900.0,10.28,10.0,11.4,8.950000000000001
Lübeck,2022-07-01,2022,3,apartment,4900.0,10.35,10.11,11.540000000000001,8.96
Lübeck,2022-07-01,2022,3,apartment,4900.0,10.61,10.32,12.0,9.13
Lübeck,2022-07-01,2022,3,apartment,4900.0,10.42,10.13,11.72,9.0
Lübeck,2022-10-01,2022,4,apartment,4400.0,10.370000000000001,10.0,11.5,9.0
Lübeck,2022-10-01,2022,4,apartment,4400.0,10.53,10.39,11.870000000000001,9.0
Lübeck,2022-10-01,2022,4,apartment,4400.0,10.450000000000001,10.35,11.9,8.91
Lübeck,2022-10-01,2022,4,apartment,4400.0,10.450000000000001,10.26,11.82,9.0
Lübeck,2023-01-01,2023,1,apartment,4800.0,10.68,10.67,12.02,8.89
Lübeck,2023-01-01,2023,1,apartment,4800.0,10.64,10.44,11.84,9.23
Lübeck,2023-01-01,2023,1,apartment,4800.0,10.6,10.3,11.96,9.02
Lübeck,2023-01-01,2023,1,apartment,4800.0,10.64,10.44,11.98,9.05
Lübeck,2023-04-01,2023,2,apartment,4000.0,10.85,10.42,12.15,9.370000000000001
Lübeck,2023-04-01,2023,2,apartment,4000.0,10.8,10.39,12.5,9.200000000000001
Lübeck,2023-04-01,2023,2,apartment,4000.0,10.38,10.1,11.46,8.85
Lübeck,2023-04-01,2023,2,apartment,4000.0,10.66,10.34,12.0,9.120000000000001
Lübeck,2023-07-01,2023,3,apartment,3800.0,10.64,10.28,12.040000000000001,8.91
Lübeck,2023-07-01,2023,3,apartment,3800.0,10.81,10.8,12.450000000000001,9.0
Lübeck,2023-07-01,2023,3,apartment,3800.0,10.85,10.44,12.32,8.99
Lübeck,2023-07-01,2023,3,apartment,3800.0,10.77,10.5,12.26,8.99
Lübeck,2023-10-01,2023,4,apartment,3800.0,10.82,10.53,12.5,9.07
Lübeck,2023-10-01,2023,4,apartment,3800.0,10.77,10.43,12.31,9.18
Lübeck,2023-10-01,2023,4,apartment,3800.0,11.25,10.81,12.950000000000001,9.23
Lübeck,2023-10-01,2023,4,apartment,3800.0,10.92,10.53,12.5,9.14
Lübeck,2024-01-01,2024,1,apartment,2900.0,11.22,10.71,13.1,9.28
Lübeck,2024-01-01,2024,1,apartment,2900.0,11.32,11.0,12.9,9.48
Lübeck,2024-01-01,2024,1,apartment,2900.0,11.290000000000001,10.790000000000001,13.0,9.290000000000001
Lübeck,2024-01-01,2024,1,apartment,2900.0,11.27,10.92,13.0,9.370000000000001
Lübeck,2024-04-01,2024,2,apartment,3900.0,11.200000000000001,10.76,12.55,9.52
Lübeck,2024-04-01,2024,2,apartment,3900.0,11.6,11.25,12.94,9.75
Lübeck,2024-04-01,2024,2,apartment,3900.0,11.42,10.83,12.65,9.52
Lübeck,2024-04-01,2024,2,apartment,3900.0,11.4,10.93,12.83,9.57
Lübeck,2024-07-01,2024,3,apartment,4400.0,11.31,10.75,12.5,9.47
Lübeck,2024-07-01,2024,3,apartment,4400.0,11.200000000000001,10.92,12.49,9.700000000000001
Lübeck,2024-07-01,2024,3,apartment,4400.0,11.35,11.01,12.89,9.790000000000001
Lübeck,2024-07-01,2024,3,apartment,4400.0,11.290000000000001,10.93,12.620000000000001,9.59
Lübeck,2024-10-01,2024,4,apartment,3800.0,11.58,11.08,13.0,9.75
Lübeck,2024-10-01,2024,4,apartment,3800.0,11.75,11.07,13.89,9.51
Lübeck,2024-10-01,2024,4,apartment,3800.0,11.450000000000001,11.08,13.0,9.75
Lübeck,2024-10-01,2024,4,apartment,3800.0,11.61,11.08,13.33,9.620000000000001
Karlsruhe,2005-01-01,2005,1,single_family,2200.0,,,,
Karlsruhe,2005-04-01,2005,2,single_family,2200.0,,,,
Karlsruhe,2005-07-01,2005,3,single_family,2200.0,,,,
Karlsruhe,2005-10-01,2005,4,single_family,2300.0,,,,
Karlsruhe,2006-01-01,2006,1,single_family,2500.0,,,,
Karlsruhe,2006-04-01,2006,2,single_family,2300.0,,,,
Karlsruhe,2006-07-01,2006,3,single_family,2300.0,,,,
Karlsruhe,2006-10-01,2006,4,single_family,2200.0,,,,
Karlsruhe,2007-01-01,2007,1,single_family,2200.0,,,,
Karlsruhe,2007-04-01,2007,2,single_family,2300.0,,,,
Karlsruhe,2007-07-01,2007,3,single_family,2300.0,,,,
Karlsruhe,2007-10-01,2007,4,single_family,2300.0,,,,
Karlsruhe,2008-01-01,2008,1,single_family,2300.0,,,,
Karlsruhe,2008-04-01,2008,2,single_family,2400.0,,,,
Karlsruhe,2008-07-01,2008,3,single_family,2400.0,,,,
Karlsruhe,2008-10-01,2008,4,single_family,2000.0,,,,
Karlsruhe,2009-01-01,2009,1,single_family,2300.0,,,,
Karlsruhe,2009-04-01,2009,2,single_family,2200.0,,,,
Karlsruhe,2009-07-01,2009,3,single_family,2100.0,,,,
Karlsruhe,2009-10-01,2009,4,single_family,2200.0,,,,
Karlsruhe,2010-01-01,2010,1,single_family,2300.0,,,,
Karlsruhe,2010-04-01,2010,2,single_family,2300.0,,,,
Karlsruhe,2010-07-01,2010,3,single_family,2400.0,,,,
Karlsruhe,2010-10-01,2010,4,single_family,2300.0,,,,
Karlsruhe,2011-01-01,2011,1,single_family,2400.0,,,,
Karlsruhe,2011-04-01,2011,2,single_family,2300.0,,,,
Karlsruhe,2011-07-01,2011,3,single_family,2400.0,,,,
Karlsruhe,2011-10-01,2011,4,single_family,2300.0,,,,
Karlsruhe,2012-01-01,2012,1,single_family,2400.0,8.02,7.73,9.11,7.07
Karlsruhe,2012-01-01,2012,1,single_family,2400.0,8.57,8.45,9.63,7.43
Karlsruhe,2012-01-01,2012,1,single_family,2400.0,8.18,7.99,9.06,7.2
Karlsruhe,2012-01-01,2012,1,single_family,2400.0,8.23,8.01,9.22,7.17
Karlsruhe,2012-04-01,2012,2,single_family,2500.0,8.32,8.22,9.05,7.38
Karlsruhe,2012-04-01,2012,2,single_family,2500.0,8.33,8.040000000000001,9.23,7.32
Karlsruhe,2012-04-01,2012,2,single_family,2500.0,8.4,8.290000000000001,9.25,7.36
Karlsruhe,2012-04-01,2012,2,single_family,2500.0,8.36,8.18,9.15,7.36
Karlsruhe,2012-07-01,2012,3,single_family,2500.0,8.290000000000001,8.06,9.200000000000001,7.32
Karlsruhe,2012-07-01,2012,3,single_family,2500.0,8.39,8.33,9.41,7.25
Karlsruhe,2012-07-01,2012,3,single_family,2500.0,8.43,8.14,9.38,7.5
Karlsruhe,2012-07-01,2012,3,single_family,2500.0,8.35,8.120000000000001,9.32,7.37
Karlsruhe,2012-10-01,2012,4,single_family,2400.0,8.25,8.23,9.15,7.34
Karlsruhe,2012-10-01,2012,4,single_family,2400.0,8.32,8.33,9.290000000000001,7.3100000000000005
Karlsruhe,2012-10-01,2012,4,single_family,2400.0,8.4,8.3,9.27,7.38
Karlsruhe,2012-10-01,2012,4,single_family,2400.0,8.32,8.290000000000001,9.200000000000001,7.33
Karlsruhe,2013-01-01,2013,1,single_family,2500.0,8.31,8.31,9.03,7.5
Karlsruhe,2013-01-01,2013,1,single_family,2500.0,8.53,8.5,9.23,7.68
Karlsruhe,2013-01-01,2013,1,single_family,2500.0,8.64,8.55,9.5,7.73
Karlsruhe,2013-01-01,2013,1,single_family,2500.0,8.51,8.47,9.290000000000001,7.61
Karlsruhe,2013-04-01,2013,2,single_family,2600.0,8.5,8.42,9.1,7.65
Karlsruhe,2013-04-01,2013,2,single_family,2600.0,8.72,8.68,9.86,7.5
Karlsruhe,2013-04-01,2013,2,single_family,2600.0,8.72,8.53,9.6,7.8
Karlsruhe,2013-04-01,2013,2,single_family,2600.0,8.63,8.51,9.5,7.66
Karlsruhe,2013-07-01,2013,3,single_family,2700.0,8.57,8.5,9.5,7.5
Karlsruhe,2013-07-01,2013,3,single_family,2700.0,8.59,8.48,9.56,7.61
Karlsruhe,2013-07-01,2013,3,single_family,2700.0,8.64,8.48,9.47,7.67
Karlsruhe,2013-07-01,2013,3,single_family,2700.0,8.6,8.49,9.5,7.54
Karlsruhe,2013-10-01,2013,4,single_family,2800.0,8.71,8.55,9.72,7.640000000000001
Karlsruhe,2013-10-01,2013,4,single_family,2800.0,8.870000000000001,8.77,9.870000000000001,7.78
Karlsruhe,2013-10-01,2013,4,single_family,2800.0,8.92,8.88,10.0,7.9
Karlsruhe,2013-10-01,2013,4,single_family,2800.0,8.83,8.75,9.870000000000001,7.79
Karlsruhe,2014-01-01,2014,1,single_family,2700.0,8.67,8.52,9.5,7.75
Karlsruhe,2014-01-01,2014,1,single_family,2700.0,8.76,8.6,9.73,7.74
Karlsruhe,2014-01-01,2014,1,single_family,2700.0,8.8,8.63,9.790000000000001,7.8100000000000005
Karlsruhe,2014-01-01,2014,1,single_family,2700.0,8.75,8.59,9.71,7.76
Karlsruhe,2014-04-01,2014,2,single_family,2700.0,8.77,8.59,9.81,7.73
Karlsruhe,2014-04-01,2014,2,single_family,2700.0,8.700000000000001,8.51,9.75,7.6000000000000005
Karlsruhe,2014-04-01,2014,2,single_family,2700.0,8.86,8.82,9.86,7.83
Karlsruhe,2014-04-01,2014,2,single_family,2700.0,8.77,8.620000000000001,9.83,7.7
Karlsruhe,2014-07-01,2014,3,single_family,2900.0,9.0,8.89,10.0,7.9
Karlsruhe,2014-07-01,2014,3,single_family,2900.0,8.97,8.89,10.0,7.97
Karlsruhe,2014-07-01,2014,3,single_family,2900.0,8.68,8.5,9.58,7.66
Karlsruhe,2014-07-01,2014,3,single_family,2900.0,8.91,8.77,9.98,7.87
Karlsruhe,2014-10-01,2014,4,single_family,2800.0,8.82,8.85,9.620000000000001,7.91
Karlsruhe,2014-10-01,2014,4,single_family,2800.0,8.77,8.75,9.51,8.0
Karlsruhe,2014-10-01,2014,4,single_family,2800.0,8.77,8.77,9.6,7.91
Karlsruhe,2014-10-01,2014,4,single_family,2800.0,8.790000000000001,8.77,9.57,7.97
Karlsruhe,2015-01-01,2015,1,single_family,2700.0,9.03,8.950000000000001,10.0,7.88
Karlsruhe,2015-01-01,2015,1,single_family,2700.0,8.78,8.56,9.64,7.76
Karlsruhe,2015-01-01,2015,1,single_family,2700.0,8.96,8.74,9.9,7.97
Karlsruhe,2015-01-01,2015,1,single_family,2700.0,8.92,8.75,9.9,7.87
Karlsruhe,2015-04-01,2015,2,single_family,2900.0,9.040000000000001,8.8,10.0,7.86
Karlsruhe,2015-04-01,2015,2,single_family,2900.0,9.15,8.86,10.36,7.8100000000000005
Karlsruhe,2015-04-01,2015,2,single_family,2900.0,9.16,8.96,10.0,8.06
Karlsruhe,2015-04-01,2015,2,single_family,2900.0,9.120000000000001,8.9,10.120000000000001,7.92
Karlsruhe,2015-07-01,2015,3,single_family,2900.0,9.35,9.11,10.17,8.26
Karlsruhe,2015-07-01,2015,3,single_family,2900.0,9.24,8.98,10.32,8.03
Karlsruhe,2015-07-01,2015,3,single_family,2900.0,9.32,9.06,10.450000000000001,8.05
Karlsruhe,2015-07-01,2015,3,single_family,2900.0,9.3,9.05,10.32,8.13
Karlsruhe,2015-10-01,2015,4,single_family,3100.0,9.21,8.93,10.07,7.930000000000001
Karlsruhe,2015-10-01,2015,4,single_family,3100.0,9.17,9.0,10.0,8.03
Karlsruhe,2015-10-01,2015,4,single_family,3100.0,9.28,9.19,10.0,8.22
Karlsruhe,2015-10-01,2015,4,single_family,3100.0,9.22,9.08,10.0,8.0
Karlsruhe,2016-01-01,2016,1,single_family,2900.0,9.26,8.99,10.0,8.09
Karlsruhe,2016-01-01,2016,1,single_family,2900.0,9.46,9.23,10.56,8.0
Karlsruhe,2016-01-01,2016,1,single_family,2900.0,9.39,9.23,10.26,8.27
Karlsruhe,2016-01-01,2016,1,single_family,2900.0,9.370000000000001,9.13,10.290000000000001,8.1
Karlsruhe,2016-04-01,2016,2,single_family,3000.0,9.49,9.42,10.44,8.25
Karlsruhe,2016-04-01,2016,2,single_family,3000.0,9.25,9.09,10.33,8.09
Karlsruhe,2016-04-01,2016,2,single_family,3000.0,9.31,9.05,10.43,8.0
Karlsruhe,2016-04-01,2016,2,single_family,3000.0,9.35,9.200000000000001,10.41,8.13
Karlsruhe,2016-07-01,2016,3,single_family,3400.0,9.39,9.25,10.22,8.36
Karlsruhe,2016-07-01,2016,3,single_family,3400.0,9.48,9.38,10.370000000000001,8.33
Karlsruhe,2016-07-01,2016,3,single_family,3400.0,9.43,9.22,10.36,8.25
Karlsruhe,2016-07-01,2016,3,single_family,3400.0,9.43,9.25,10.36,8.31
